0.081763595	-0.1604998	0.058747757	0.08819836	0.12302911	0.06726699	0.06951803	0.02311412	0.12751007	0.03264438	-0.025370795	-0.03068451	-0.10861357	-0.021128565	0.05758744	-0.050708815
0.02534112	-0.046808172	0.0023773434	-0.011588677	-0.031454626	-0.06216449	0.006433042	0.011745291	0.07021354	-0.017718129	-0.018049372	0.007394226	0.011564296	-0.041037176	-0.019366702	0.0060472656
0.023037918	-0.0742382	-0.040878646	-0.02646997	0.022864563	-0.02976196	-0.014540092	0.0064471215	-0.040985115	-0.019532472	0.0023645284	-0.0032592597	-0.053769007	-0.09331466	-0.09183744	0.0032983043
-0.02394635	-0.03824478	-0.050684534	0.007857583	0.07367131	-0.076612145	-0.02289675	-0.12028407	-0.0052928925	-0.06651187	0.10750107	-0.13259785	-0.017285004	-0.03198812	0.006268422	-0.0045855455
0.16863924	-0.036166683	-0.060706593	0.23173894	-0.10074204	0.1880174	0.24365392	0.07880287	0.013565738	0.22977322	0.12072138	0.20975687	-0.1661679	0.22704111	-0.1263986	-0.04940494
0.006150318	0.008799375	-0.04741158	0.032080036	0.0076012216	0.03756318	0.067269854	0.037728786	-0.04164708	0.06542355	0.057120007	0.047487203	0.018004829	0.015417203	-0.078873105	-0.008376649
0.045573406	0.026824523	-0.030196842	0.035941377	-0.02160391	0.0059868763	0.046326507	-0.014497119	-0.01688795	-0.034220576	0.066530645	0.0149493255	0.02427777	0.02048717	-0.01475855	-0.011362577
0.063491024	0.11346517	-0.0032845235	0.14661913	-0.047010344	0.11658893	0.21869324	0.056247603	-0.090839885	0.20683181	0.00938936	0.18081735	-0.11392426	0.22842103	-0.08528623	-0.011573388
-0.026009975	0.03363077	-0.0729605	0.0029298316	0.054118738	0.018842144	-0.012652236	0.0070360214	-0.07129408	-0.006654876	0.034471434	0.04632285	0.04789745	-0.018974667	-0.050940126	0.03890069
0.12716018	0.0842136	0.11356646	0.14140947	-0.2166842	0.16700666	0.16691206	0.16214791	0.14235707	0.19381705	-0.0805842	0.14391331	-0.068360314	0.24374501	-0.13333268	-0.15416059
0.022320399	-0.01584236	-0.009732931	0.0034389861	0.008699018	0.0068194536	-0.041001976	-0.016276896	-0.044917725	-0.04928355	0.0109547805	-0.04249092	-0.0077572693	-0.031895258	-0.055293955	0.020291556
0.13895401	0.052663345	0.10159591	0.18497226	-0.12186982	0.19544774	0.21495995	0.1681834	0.11526725	0.14642183	0.0009214472	0.16270703	-0.11432581	0.21646187	-0.092553526	-0.17334363
-0.016608588	0.06942221	0.0566745	-0.07841032	-0.050690517	-0.0012600233	-0.055584546	0.08355333	0.044463307	-0.06493909	-0.049810592	-0.08041395	0.052686177	-0.036723655	0.03782027	0.0387497
0.039297704	0.12524539	0.11239484	0.06826559	-0.1972717	0.09817781	0.046906088	0.18525484	0.08890069	0.077652544	-0.08122423	0.0986578	0.02546117	0.14542982	0.05134342	-0.12984954
-0.047938142	-0.033960406	-0.0020990276	-0.024695158	0.04492718	-0.1205445	-0.08329757	-0.119987264	-0.07111845	-0.10946071	-0.04201808	-0.103928804	0.018791895	-0.071463585	0.055110417	0.08937705
-0.037342303	0.03955625	-0.036268014	0.04371529	0.033712883	0.002246375	0.04908827	0.019911338	-0.07127039	0.03277174	0.06592672	-0.015018608	-0.057056364	0.030592369	-0.050074544	0.015386974
-0.0002893928	-0.039497033	-0.119926944	0.021704817	0.025435532	0.055065747	0.023913758	-0.04603446	-0.010284301	-0.026247215	0.17536432	0.00325175	-0.018729897	0.09892506	-0.028478054	0.06764798
0.015902834	-0.033009086	0.028937094	-0.006237331	0.023158181	-0.03388027	-0.0073740175	-0.0099553885	0.035605256	-0.04743194	-0.060626443	-0.053850338	0.011412055	-0.017689362	-0.04135955	0.044952057
-0.042446144	-0.069135025	-0.089053065	-0.073181726	0.043955743	-0.09522788	-0.042347744	-0.097189836	-0.0709596	-0.04162005	0.05437382	-0.033554234	0.05720742	-0.053948727	-0.087820664	0.00850666
0.041229777	0.040657762	0.02732269	-0.00462182	0.05045333	0.016109329	0.036711447	-0.0066425917	-0.08773886	0.04061017	-0.005892418	-0.030567737	0.015316251	0.044911698	-0.13493378	-0.034541246
0.03683177	0.016041528	0.0155418385	0.09064459	-0.08285162	0.06096066	0.11455383	0.047228668	-0.012180619	0.054212127	0.028875798	0.05204442	-0.06328029	0.08143227	-0.076250024	-0.10829477
0.054152504	-0.08258417	-0.067215934	0.14314555	0.099230655	0.11893842	0.1356577	-0.030723369	-0.08130271	0.13928092	0.11100617	0.19484311	-0.10213188	0.15646183	-0.10155817	0.06159485
-0.030862698	-0.04762611	-0.06646731	-0.08455271	-0.028920393	-0.05382439	-0.083451465	-0.06472013	-0.05227265	-0.086850695	0.045471072	-2.4351786e-05	0.0075171185	0.00647623	-0.014402313	0.07665255
-0.03718945	0.018138425	0.022482716	-0.030319735	-0.009327617	0.016800543	-0.0023892992	-0.0015502004	-0.059620675	0.0034370343	0.0616039	-0.038269795	0.006822263	-0.046346657	-0.04790198	0.046908736
-0.04207549	-0.025397787	-0.04803695	0.007309232	0.009233165	0.021405032	-0.016304795	-0.021891613	0.01574477	-0.05480273	-0.0020310746	0.0017702782	0.032053933	0.013682545	0.012635047	-0.029569548
0.03265436	0.00944936	-0.08557286	0.05741333	-0.022004815	0.011317749	0.05578092	0.033287995	-0.06745358	-0.027822848	0.061545607	0.05215339	-0.002243982	0.024482463	-0.022977663	0.042349093
-0.03978687	0.03236906	-0.011086149	-0.003758125	-0.012359213	0.01773205	0.042254023	-0.014478003	0.048032086	-0.056165952	-0.0058089616	0.001343696	-0.05142477	0.03966767	0.010813235	-0.032406334
0.022647237	-0.08189636	-0.058249973	-0.012685375	-0.016501037	-0.06557781	-0.039484076	-0.042160004	-0.024933448	0.027809115	0.030136354	-0.05127538	-0.036651615	-0.03376942	-0.052204326	0.04741367
0.10700542	-0.20187482	-0.13718763	0.12880218	0.13242988	0.12877627	0.17318934	-0.05816582	-0.14028433	0.18444273	0.22591154	0.17618246	-0.16825552	0.123737775	-0.20228624	0.07309468
-0.12655324	0.04359092	-0.08153257	-0.030348761	0.045210455	0.009479165	-0.04227828	-0.014827622	-0.084803745	0.05064868	-0.0037419982	0.0120089	0.06126248	-0.060009908	0.03587826	0.111550614
-0.0020996546	-0.05804949	-0.06279468	-0.03337227	0.03931268	-0.017809276	-0.025687246	-0.025438124	-0.04929763	-0.0009285957	0.103601865	-0.07727995	-0.03477191	-0.051418774	-0.08503749	0.03602204
0.09023652	0.10598839	0.058801256	0.1236766	-0.0989868	0.02347075	0.11495637	0.048557088	-0.006283605	0.058097113	-0.10008863	0.12405778	0.018514063	0.06247386	-0.057600856	-0.12430925
0.123889625	0.07397483	0.060710218	0.07775733	-0.08183104	0.09547545	0.11352943	0.14074208	0.08820293	0.045446396	0.0026307518	0.14018965	-0.08710837	0.16264829	-0.03896882	-0.092296146
0.12598711	0.107407145	0.09673967	0.15910901	-0.1694173	0.081891716	0.10201149	0.19614716	0.123427145	0.16930465	-0.053466443	0.17658845	-0.020334926	0.13211282	-0.06487651	-0.15874667
-0.009583896	-0.001315004	-0.08510384	-0.026027963	0.035313826	-0.03864422	-0.058869176	-0.0611706	-0.103838496	0.0034895495	-0.027872747	-0.1026745	-0.0143993115	-0.096143655	-0.023618693	0.054502618
0.06633368	-0.09299885	-0.14304577	0.05957509	0.1327828	0.060284026	0.0886785	-0.09946274	-0.12523593	0.10081299	0.14369148	0.1111729	-0.14554913	0.07124201	-0.06167124	0.050929867
-0.023882164	0.010903873	-0.03608595	-0.06886146	0.0119466	-0.1404344	-0.059702415	-0.061607618	-0.039255157	-0.04158316	0.059417363	-0.10798633	0.060734235	-0.04255637	0.04905906	0.045155253
0.0010571249	0.02746805	-0.039419256	0.115835786	0.0025123374	-0.036685318	0.004588795	-0.05398787	-0.022959916	0.046088364	0.055181738	0.08924063	-0.035226107	0.08863753	-0.041413117	-0.008742669
-0.043540098	0.032043125	-0.0255155	-0.0035003917	0.008581066	-0.005340001	-0.014449118	-0.045358676	-0.081974514	-0.013199105	0.018435031	-0.03116437	-0.028210979	-0.07814584	0.04151584	0.02746037
0.052325275	-0.005282789	-0.045103826	0.02385339	-0.000577499	0.101040594	0.07364032	-0.021955203	0.06695128	0.05626609	0.06371238	0.058077503	-0.033762828	0.036085565	-0.062195167	-0.063714884
-0.046374585	0.1374831	0.16509928	-0.14303106	-0.16515607	-0.08238931	-0.14995812	0.12191254	0.16035712	-0.10764565	-0.1358211	-0.14434564	0.101102784	-0.079046786	0.06761134	-0.04121188
-0.0042966814	-0.10978994	-0.046057213	-0.016298784	0.100901194	-0.09479094	-0.05683903	-0.090562545	0.03185481	-0.063684896	0.06231737	-0.05366419	0.0016602152	-0.042437945	0.015172555	0.0249802
0.027913557	0.009041737	0.01334676	0.04135259	-0.02945168	0.053271692	0.069215484	-0.007976571	0.04907202	0.06341173	0.05572456	0.01649367	-0.05823624	0.04689493	0.011124687	-0.009682209
-0.019183641	-0.06158153	-0.11882947	0.009628622	0.043337848	0.0589432	0.07281743	-0.07821168	-0.09047149	-0.01088478	0.081034705	0.05147473	-0.02908516	0.02184867	-0.0097601805	0.070151746
0.052849174	-0.0025452073	0.02500416	-0.008144482	-0.003714641	-0.011098509	0.02965632	-0.019574458	0.055198178	-0.046314884	0.09395259	0.0450759	-0.0048064804	0.042067766	-0.025338823	0.0023014527
-0.08352351	-0.0022112941	0.00092997955	-0.047268137	-0.0152215995	-0.07946948	-0.06857058	-0.035713807	-0.039325554	-0.040131655	-0.06645442	-0.051675886	0.07422379	0.0053732116	0.02995248	0.06482934
-0.000361285	0.035678145	0.01874338	0.020994587	-0.04802999	0.036599807	0.046332106	0.016577927	0.07629153	0.052979782	0.007750531	0.07638613	-0.07461651	0.014283257	-0.0333602	-0.06765148
0.10209872	-0.09433419	-0.15803123	0.20082812	0.11618753	0.10013226	0.13648637	-0.019540597	-0.10874363	0.1558167	0.1384584	0.1777065	-0.15882172	0.12931138	-0.12660661	0.07882226
0.025746938	-0.08332711	-0.05413069	-0.004370188	0.040668584	-0.055560853	-0.043751813	-0.08323019	-0.027189067	-0.047822494	0.08900993	-0.028151613	0.0007178276	-0.032636095	0.077780806	0.06753638
-0.02543616	0.009626526	-0.0067081526	0.0060005495	0.0009460195	0.0071316888	0.020449484	-0.020042576	0.0037226754	-0.03250594	-0.088040926	-0.045417506	0.07052336	0.026679778	0.048120655	-0.031539638
-0.18672839	0.031365637	0.068007745	-0.18133111	-0.007828022	-0.16763383	-0.24274504	-0.037968777	0.1571333	-0.23635298	-0.1528926	-0.24781442	0.19018121	-0.24048856	0.24712758	0.1174071
-0.09976336	0.009511683	0.029795747	-0.10346412	-0.030263098	-0.05683097	-0.027949547	-0.030487454	0.0018889561	-0.05950666	-0.0933832	-0.0389482	0.040483057	-0.007396198	0.073258296	-0.034935933
-0.03458866	-0.041749053	-0.015143961	0.05261772	0.048770137	0.019410476	0.029123468	-0.06797805	0.030403545	0.038253397	0.03800573	0.034240916	-0.030244485	0.0002989225	-0.04050491	0.057699066
-0.037627082	0.01582496	-0.016886437	0.037679523	0.023044376	-0.04906287	0.055876825	0.0053996006	-0.045105092	0.015776008	-0.0854402	-0.027622353	-0.004564287	-0.042467214	-0.052069273	-0.039463993
0.15255913	-0.019353047	0.06360815	0.1732364	-0.07756928	0.056330994	0.15845159	0.120741755	0.11162336	0.0838111	0.046765894	0.083177485	-0.14610602	0.08197291	-0.072283156	-0.12266086
0.1585615	0.105872914	0.067823075	0.16716501	-0.13358656	0.14385806	0.19468065	0.1873267	-0.03751098	0.1805882	0.062743574	0.22125098	-0.11921356	0.148867	-0.15543784	-0.09022932
-0.08522362	-0.07789049	-0.040909726	-0.078988284	0.010914574	-0.078827485	0.00081930874	-0.087537974	-0.02621818	-0.08163069	0.07533099	-0.06212054	-0.014618703	-0.02057274	0.0044768737	0.0783267
0.044639755	-0.013581411	0.0067773256	0.021294583	-0.051628962	-0.027872466	-0.028220177	0.051797632	0.107111774	2.294156e-05	0.008669433	0.008707089	0.011002237	-0.034674533	0.0006541551	-0.055180725
-0.05970644	0.015325081	-0.015162098	0.031065961	0.04573613	-0.040049355	0.027770003	-0.07389486	0.047636062	-0.043014113	0.030647391	-0.008364306	0.05797002	-0.029828476	0.066097245	-0.0050491407
0.036475528	0.0028166128	-0.0553534	-0.043630626	0.005449967	-0.043844804	0.051641997	-0.04886174	-0.009925828	-0.030985957	-0.013643171	0.012134883	-0.07173806	-0.05130615	0.01040127	-0.0098401215
0.020435173	0.040022917	0.13964435	0.09731977	-0.14262307	0.16794579	0.09323123	0.088900834	0.079208694	0.089501545	-0.12467185	0.15318912	-0.065092266	0.15265541	-0.07139836	-0.07440767
0.030770235	-0.009996453	-0.041023694	0.04560023	-0.039233554	0.0230956	0.020279847	0.069508	0.008315032	0.014804627	0.10508504	0.050283253	-0.13833264	0.0040858123	-0.06643143	0.017538229
-0.029107671	0.002809893	-0.04810369	-0.036905903	0.058044538	-0.034968715	-0.06027148	-0.059796963	-0.04552384	-0.0061408277	0.05821419	-0.07230688	0.078926995	-0.073040634	7.51723e-05	0.029387956
-0.13504297	0.03540522	-0.008951153	-0.08834607	0.004732275	-0.07508233	-0.062240653	-0.057640288	-0.015573634	-0.07355146	-0.094569415	-0.106073804	0.048083585	-0.031477265	0.09465873	0.037307143
0.12450698	0.09720829	0.026953408	0.18193704	-0.09909395	0.12332389	0.19173728	0.13267994	-0.0031163143	0.1313934	0.01952831	0.1586371	-0.088876866	0.16387747	-0.15749481	-0.13121296
-0.09406688	0.039885458	0.030543117	0.0033967758	0.04637449	-0.017120987	-0.032381855	-0.028365286	-0.060227033	-0.007965597	0.031533126	0.01024118	0.0919014	-0.03047196	-0.010808662	-0.02412251
-0.03567695	-0.081170715	-0.06337615	-0.04263723	0.08443094	-0.061655644	-0.057484403	-0.056249518	-0.06850126	-0.02039253	0.05738041	-0.04783026	0.038127832	-0.09827705	-0.03635902	0.093606874
0.062362812	-0.04211948	0.0036478671	0.005395592	0.0056908657	0.0033545156	0.091267794	0.004647777	-0.031275474	0.005453132	0.013733401	0.07524378	-0.09102929	0.04212492	-0.04775167	-0.02281725
-0.054344013	-0.09585201	-0.05059012	-0.04973331	0.11396454	-0.10671151	-0.043872118	-0.08324478	-0.017245555	-0.019170944	0.092662215	-0.10203146	0.034014434	-0.09372335	0.006735579	0.022683052
0.14875782	0.14969811	0.024991298	0.16058812	-0.11064605	0.19047266	0.1875666	0.10984475	-0.011895263	0.22174086	0.03864907	0.19487031	-0.10524843	0.19371137	-0.16696337	-0.086311154
-0.046443656	0.0024763234	-0.0346965	0.044440653	0.12544367	0.045263223	0.0094264895	-0.08400274	-0.09076584	-0.021010965	0.058028825	0.0029899173	-0.037747983	-0.009149155	-0.037237793	0.087004766
-0.06594867	-0.032193102	-0.070702724	-0.020826735	0.09707621	-0.068166226	-0.09484933	-0.036213502	-0.09742642	-0.073061265	-0.02955915	-0.09172456	0.05783573	-0.056987483	0.030381488	0.085384
0.010753853	0.0021585573	0.07505898	0.034550384	-0.011228619	-0.0115540335	0.0060056895	0.0863273	0.03830959	-0.017444318	-0.008589964	-0.024243006	0.037573803	0.07050172	-0.021693254	-0.009275809
0.041739706	0.04217909	0.06435705	0.005686303	-0.009743939	-0.02304698	-0.0054310765	-0.022863196	0.0014172608	-0.054938726	-0.001813954	-0.057665966	0.03654481	-0.056830045	0.015751518	0.000792222
-0.010290838	-0.08236416	-0.059011243	0.023669966	0.061294332	0.018897709	-0.0018616777	-0.031141153	-0.030558892	0.012634763	0.07849879	0.035097383	-0.011825443	0.025016645	-0.008259832	-0.026931975
0.016086547	0.0034805273	0.081020504	0.009832964	0.038731452	0.0642927	0.017927472	-0.0131679	0.036542796	-0.0038215134	0.009432133	0.037497483	-0.0253342	0.07592253	0.07513656	0.027141199
0.05115754	-0.012658491	0.02146312	0.037309382	-0.09339656	0.122429356	0.056736503	0.048763048	0.063230634	0.11620713	0.058966294	0.124324694	-0.01595086	0.0470477	-0.045297988	-0.030121265
